		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460104	3833	CDCA7L	0.373981	CDCA7L	0.5063
SGI75460104	3834	CDCA8	0.065294	CDCA8	0.092002
SGI75460104	3835	CDCP1	0.0	CDCP1	0.0
SGI75460104	3836	CDCP2	0.000177	CDCP2	0.003008
SGI75460104	3837	CDH1	0.031941	CDH1	0.0437319999999999
SGI75460104	3838	CDH10	0.020477	CDH10	0.0
SGI75460104	3839	CDH11	0.0	CDH11	0.002415
SGI75460104	3840	CDH12	0.0	CDH12	0.0
SGI75460104	3841	CDH12P1	0.0	CDH12P1	0.0
SGI75460104	3842	CDH12P2	0.0	CDH12P2	0.0
SGI75460104	3843	CDH12P3	0.0	CDH12P3	0.0
SGI75460104	3844	CDH12P4	0.0	CDH12P4	0.0
SGI75460104	3845	CDH13	0.003047	CDH13	0.008147
SGI75460104	3846	CDH15	0.001043	CDH15	0.002408
SGI75460104	3847	CDH16	0.0	CDH16	0.0
SGI75460104	3848	CDH17	0.0	CDH17	0.0
SGI75460104	3849	CDH18	0.0	CDH18	0.0
SGI75460104	3850	CDH18-AS1	0.0	CDH18-AS1	0.007825
SGI75460104	3851	CDH19	0.0	CDH19	0.0
SGI75460104	3852	CDH2	0.0	CDH2	0.0
SGI75460104	3853	CDH20	0.0	CDH20	0.0
SGI75460104	3854	CDH22	0.0	CDH22	0.0
SGI75460104	3855	CDH23	0.001734	CDH23	0.023652
SGI75460104	3856	CDH23-AS1	0.0	CDH23-AS1	0.0
SGI75460104	3857	CDH24	0.0	CDH24	0.0
SGI75460104	3858	CDH26	0.00489	CDH26	0.0
SGI75460104	3859	CDH3	0.0	CDH3	0.0
SGI75460104	3860	CDH4	0.0	CDH4	0.0
SGI75460104	3861	CDH5	0.042826	CDH5	0.040073
SGI75460104	3862	CDH6	0.002706	CDH6	0.010619
SGI75460104	3863	CDH7	0.001561	CDH7	0.007612
SGI75460104	3864	CDH8	0.001537	CDH8	0.0
SGI75460104	3865	CDH9	0.000622	CDH9	0.002594
SGI75460104	3866	CDHR1	0.0	CDHR1	0.0
SGI75460104	3867	CDHR2	0.00433	CDHR2	0.013221
SGI75460104	3868	CDHR3	0.000533	CDHR3	0.001791
SGI75460104	3869	CDHR4	0.0	CDHR4	0.0
SGI75460104	3870	CDHR5	0.0	CDHR5	0.0
SGI75460104	3871	CDIN1	0.038631	CDIN1	0.042516
SGI75460104	3872	CDIP1	0.016643	CDIP1	0.0
SGI75460104	3873	CDIPT	0.525048	CDIPT	0.789772
SGI75460104	3874	CDIPTOSP	8.1e-05	CDIPTOSP	0.0
SGI75460104	3875	CDK1	0.092473	CDK1	0.101347
SGI75460104	3876	CDK10	0.068816	CDK10	0.094319
SGI75460104	3877	CDK11A	0.351843	CDK11A	0.049701
SGI75460104	3878	CDK11B	0.349178	CDK11B	0.154969
SGI75460104	3879	CDK12	0.438428	CDK12	0.575132
SGI75460104	3880	CDK13	0.325898	CDK13	0.444999
SGI75460104	3881	CDK13-DT	0.0	CDK13-DT	0.0
SGI75460104	3882	CDK14	0.005237	CDK14	0.0892739999999999
SGI75460104	3883	CDK15	0.012835	CDK15	0.009841
SGI75460104	3884	CDK16	0.065784	CDK16	0.025201
SGI75460104	3885	CDK17	0.395578	CDK17	0.526129
SGI75460104	3886	CDK18	0.0	CDK18	0.0
SGI75460104	3887	CDK19	0.2336949999999999	CDK19	0.313532
SGI75460104	3888	CDK2	0.030528	CDK2	0.055437
SGI75460104	3889	CDK20	0.0	CDK20	0.0
SGI75460104	3890	CDK2AP1	2.751486	CDK2AP1	3.30885
SGI75460104	3891	CDK2AP2	0.29891	CDK2AP2	0.410348
SGI75460104	3892	CDK2AP2P1	0.009564	CDK2AP2P1	0.0
SGI75460104	3893	CDK2AP2P2	0.007955	CDK2AP2P2	0.0
SGI75460104	3894	CDK2AP2P3	0.007955	CDK2AP2P3	0.0
SGI75460104	3895	CDK3	0.030919	CDK3	0.03457
SGI75460104	3896	CDK4	0.108129	CDK4	0.323513
SGI75460104	3897	CDK4P1	0.0	CDK4P1	0.0
SGI75460104	3898	CDK5	0.247249	CDK5	0.400833
SGI75460104	3899	CDK5P1	0.0	CDK5P1	0.0
SGI75460104	3900	CDK5R1	0.072261	CDK5R1	0.105913
SGI75460104	3901	CDK5R2	0.0	CDK5R2	0.00315
SGI75460104	3902	CDK5RAP1	0.132348	CDK5RAP1	0.17543
SGI75460104	3903	CDK5RAP2	0.193379	CDK5RAP2	0.204049
SGI75460104	3904	CDK5RAP3	0.205753	CDK5RAP3	0.312758
SGI75460104	3905	CDK6	0.141471	CDK6	0.193374
SGI75460104	3906	CDK6-AS1	0.000766	CDK6-AS1	0.000579
SGI75460104	3907	CDK7	0.144287	CDK7	0.344283
SGI75460104	3908	CDK7P1	0.019321	CDK7P1	0.0
SGI75460104	3909	CDK8	0.675061	CDK8	0.8005819999999999
SGI75460104	3910	CDK8P1	0.0	CDK8P1	0.0
SGI75460104	3911	CDK8P2	0.0	CDK8P2	0.0
SGI75460104	3912	CDK9	0.1808	CDK9	0.25297
SGI75460104	3913	CDKAL1	0.351644	CDKAL1	0.382123
SGI75460104	3914	CDKL1	0.548564	CDKL1	0.717838
SGI75460104	3915	CDKL2	0.0	CDKL2	0.0
SGI75460104	3916	CDKL3	0.0	CDKL3	0.0
SGI75460104	3917	CDKL4	0.037687	CDKL4	0.052482
SGI75460104	3918	CDKL5	0.004517	CDKL5	0.00236
SGI75460104	3919	CDKN1A	0.304094	CDKN1A	1.313082
SGI75460104	3920	CDKN1B	1.7405430000000002	CDKN1B	2.469828
SGI75460104	3921	CDKN1C	0.143582	CDKN1C	0.0
SGI75460104	3922	CDKN2A	0.072093	CDKN2A	0.0
SGI75460104	3923	CDKN2A-DT	0.018855	CDKN2A-DT	0.026525
SGI75460104	3924	CDKN2AIP	0.144151	CDKN2AIP	0.201134
SGI75460104	3925	CDKN2AIPNL	0.849834	CDKN2AIPNL	1.23818
SGI75460104	3926	CDKN2AIPNLP1	0.0	CDKN2AIPNLP1	0.0
SGI75460104	3927	CDKN2AIPNLP2	0.0	CDKN2AIPNLP2	0.0
SGI75460104	3928	CDKN2AIPNLP3	0.0	CDKN2AIPNLP3	0.0
SGI75460104	3929	CDKN2B	0.001146	CDKN2B	0.0
SGI75460104	3930	CDKN2B-AS1	0.002624	CDKN2B-AS1	0.007489
SGI75460104	3931	CDKN2C	0.433789	CDKN2C	0.633675
SGI75460104	3932	CDKN2D	1.65726	CDKN2D	2.380623
SGI75460104	3933	CDKN3	0.061006	CDKN3	0.163263
SGI75460104	3934	CDNF	0.0	CDNF	0.0
SGI75460104	3935	CDO1	0.135029	CDO1	0.260044
SGI75460104	3936	CDON	0.0	CDON	0.0
SGI75460104	3937	CDPF1	0.0	CDPF1	0.0
SGI75460104	3938	CDPF1P1	0.0	CDPF1P1	0.0
SGI75460104	3939	CDR2	0.017532	CDR2	0.0
SGI75460104	3940	CDR2-DT	0.0	CDR2-DT	0.0
SGI75460104	3941	CDR2L	0.069179	CDR2L	0.09288
SGI75460104	3942	CDRT15	0.0	CDRT15	0.0
SGI75460104	3943	CDRT15L2	0.0	CDRT15L2	0.0
SGI75460104	3944	CDRT15P1	0.0	CDRT15P1	0.0
SGI75460104	3945	CDRT15P10	0.0	CDRT15P10	0.0
SGI75460104	3946	CDRT15P11	0.0	CDRT15P11	0.0
SGI75460104	3947	CDRT15P12	0.0	CDRT15P12	0.0
SGI75460104	3948	CDRT15P13	0.0	CDRT15P13	0.0
SGI75460104	3949	CDRT15P14	0.0	CDRT15P14	0.0
SGI75460104	3950	CDRT15P2	0.0	CDRT15P2	0.0
SGI75460104	3951	CDRT15P3	0.0	CDRT15P3	0.0
SGI75460104	3952	CDRT15P4	0.001552	CDRT15P4	0.001834
SGI75460104	3953	CDRT15P5	0.0	CDRT15P5	0.0
SGI75460104	3954	CDRT15P6	0.0	CDRT15P6	0.0
SGI75460104	3955	CDRT15P7	0.0	CDRT15P7	0.0
SGI75460104	3956	CDRT15P8	0.0	CDRT15P8	0.0
SGI75460104	3957	CDRT3	0.0	CDRT3	0.0
SGI75460104	3958	CDRT4	0.008925	CDRT4	0.017513
SGI75460104	3959	CDRT7	0.0	CDRT7	0.005651
SGI75460104	3960	CDRT8	0.0	CDRT8	0.0
SGI75460104	3961	CDS1	0.0	CDS1	0.0
SGI75460104	3962	CDS2	0.101054	CDS2	0.147934
SGI75460104	3963	CDSN	0.0	CDSN	0.0
SGI75460104	3964	CDT1	0.0	CDT1	0.004481
SGI75460104	3965	CDV3	1.439662	CDV3	2.2613
SGI75460104	3966	CDV3P1	0.0	CDV3P1	0.00792
SGI75460104	3967	CDX1	0.00028	CDX1	0.000386
SGI75460104	3968	CDX2	0.0	CDX2	0.0
SGI75460104	3969	CDX4	0.0	CDX4	0.001489
SGI75460104	3970	CDY1	0.0	CDY1	0.0
SGI75460104	3971	CDY10P	0.0	CDY10P	0.0
SGI75460104	3972	CDY11P	0.0	CDY11P	0.0
SGI75460104	3973	CDY12P	0.0	CDY12P	0.0
SGI75460104	3974	CDY13P	0.0	CDY13P	0.0
SGI75460104	3975	CDY14P	0.0	CDY14P	0.0
SGI75460104	3976	CDY15P	0.0	CDY15P	0.0
SGI75460104	3977	CDY16P	0.0	CDY16P	0.0
SGI75460104	3978	CDY17P	0.0	CDY17P	0.0
SGI75460104	3979	CDY18P	0.0	CDY18P	0.0
SGI75460104	3980	CDY19P	0.0	CDY19P	0.0
SGI75460104	3981	CDY1B	0.0	CDY1B	0.0
SGI75460104	3982	CDY20P	0.0	CDY20P	0.0
SGI75460104	3983	CDY21P	0.0	CDY21P	0.0
SGI75460104	3984	CDY22P	0.0	CDY22P	0.0
SGI75460104	3985	CDY23P	0.0	CDY23P	0.0
SGI75460104	3986	CDY2A	0.0	CDY2A	0.0
SGI75460104	3987	CDY2B	0.0	CDY2B	0.0
SGI75460104	3988	CDY3P	0.0	CDY3P	0.0
SGI75460104	3989	CDY4P	0.0	CDY4P	0.0
SGI75460104	3990	CDY5P	0.0	CDY5P	0.0
SGI75460104	3991	CDY6P	0.0	CDY6P	0.0
SGI75460104	3992	CDY7P	0.0	CDY7P	0.0
SGI75460104	3993	CDY8P	0.0	CDY8P	0.0
SGI75460104	3994	CDY9P	0.0	CDY9P	0.0
SGI75460104	3995	CDYL	0.868539	CDYL	1.396497
SGI75460104	3996	CDYL2	0.044343	CDYL2	0.060057
SGI75460104	3997	CDYLP1	0.0	CDYLP1	0.0
SGI75460104	3998	CEACAM1	0.033644	CEACAM1	0.000305
SGI75460104	3999	CEACAM16	0.0	CEACAM16	0.0
SGI75460104	4000	CEACAM18	0.0	CEACAM18	0.000691
SGI75460104	4001	CEACAM19	0.005331	CEACAM19	0.018516
SGI75460104	4002	CEACAM20	0.0	CEACAM20	0.0
SGI75460104	4003	CEACAM21	0.031695	CEACAM21	0.0
SGI75460104	4004	CEACAM22P	0.01185	CEACAM22P	0.018487
SGI75460104	4005	CEACAM3	0.076934	CEACAM3	0.146451
SGI75460104	4006	CEACAM4	0.0	CEACAM4	0.0
SGI75460104	4007	CEACAM5	0.0	CEACAM5	0.0
SGI75460104	4008	CEACAM6	0.103485	CEACAM6	0.131333
SGI75460104	4009	CEACAM7	0.0	CEACAM7	0.002947
SGI75460104	4010	CEACAM8	0.263362	CEACAM8	0.140356
SGI75460104	4011	CEACAMP1	0.000503	CEACAMP1	1e-06
SGI75460104	4012	CEACAMP10	0.0	CEACAMP10	0.0
SGI75460104	4013	CEACAMP11	0.0	CEACAMP11	0.0
SGI75460104	4014	CEACAMP2	0.0	CEACAMP2	0.0
SGI75460104	4015	CEACAMP3	0.0	CEACAMP3	0.0
SGI75460104	4016	CEACAMP4	0.0	CEACAMP4	0.0
SGI75460104	4017	CEACAMP5	0.0	CEACAMP5	0.0
SGI75460104	4018	CEACAMP6	0.0	CEACAMP6	0.0
SGI75460104	4019	CEACAMP7	0.0	CEACAMP7	0.0
SGI75460104	4020	CEACAMP8	0.0	CEACAMP8	0.0
SGI75460104	4021	CEACAMP9	0.0	CEACAMP9	0.0
SGI75460104	4022	CEBPA	0.259815	CEBPA	0.381755
SGI75460104	4023	CEBPA-DT	0.0	CEBPA-DT	0.0
SGI75460104	4024	CEBPB	0.91494	CEBPB	1.267347
SGI75460104	4025	CEBPB-AS1	0.002032	CEBPB-AS1	0.007177
SGI75460104	4026	CEBPD	0.594853	CEBPD	0.826366
SGI75460104	4027	CEBPE	0.008752	CEBPE	0.012234
SGI75460104	4028	CEBPG	0.137855	CEBPG	0.200321
SGI75460104	4029	CEBPZ	0.12679	CEBPZ	0.319939
SGI75460104	4030	CEBPZOS	0.387731	CEBPZOS	0.225392
SGI75460104	4031	CECR2	0.0	CECR2	0.000684
SGI75460104	4032	CECR3	0.00016	CECR3	0.040902
SGI75460104	4033	CECR7	0.000313	CECR7	0.00082
SGI75460104	4034	CEL	0.00427	CEL	0.006581
SGI75460104	4035	CELA1	0.002886	CELA1	0.004336
SGI75460104	4036	CELA2A	0.0	CELA2A	0.006446
SGI75460104	4037	CELA2B	0.0	CELA2B	0.009627
SGI75460104	4038	CELA3A	0.0	CELA3A	0.0
SGI75460104	4039	CELA3B	0.0	CELA3B	0.0
SGI75460104	4040	CELF1	0.364183	CELF1	0.503679
SGI75460104	4041	CELF2	1.162235	CELF2	0.586586
SGI75460104	4042	CELF2-AS1	0.0	CELF2-AS1	0.29363
SGI75460104	4043	CELF2-AS2	0.0	CELF2-AS2	0.004986
SGI75460104	4044	CELF2-DT	3.6e-05	CELF2-DT	0.000137
SGI75460104	4045	CELF3	0.000793	CELF3	0.003474
SGI75460104	4046	CELF4	0.0	CELF4	0.043145
SGI75460104	4047	CELF5	0.0	CELF5	0.016886
SGI75460104	4048	CELF6	0.001218	CELF6	0.00986
SGI75460104	4049	CELP	0.0	CELP	0.0
SGI75460104	4050	CELSR1	0.024505	CELSR1	0.030802
SGI75460104	4051	CELSR2	0.0	CELSR2	0.0
SGI75460104	4052	CELSR3	0.001897	CELSR3	0.004502
SGI75460104	4053	CEMIP	0.009574	CEMIP	0.0
SGI75460104	4054	CEMIP2	0.184014	CEMIP2	0.351126
SGI75460104	4055	CEMP1	0.0	CEMP1	0.07801
SGI75460104	4056	CENATAC	0.031961	CENATAC	0.040921
SGI75460104	4057	CEND1	0.0	CEND1	0.065226
SGI75460104	4058	CEND1P1	0.0	CEND1P1	0.0
SGI75460104	4059	CEND1P2	0.0	CEND1P2	0.0
SGI75460104	4060	CENPA	0.002208	CENPA	0.00111
SGI75460104	4061	CENPB	0.24954	CENPB	0.409559
SGI75460104	4062	CENPBD1P	0.062654	CENPBD1P	0.083918
SGI75460104	4063	CENPBD2P	0.045802	CENPBD2P	0.061929
SGI75460104	4064	CENPC	0.288306	CENPC	0.441564
SGI75460104	4065	CENPCP1	0.022149	CENPCP1	0.0
SGI75460104	4066	CENPE	0.314356	CENPE	0.409263
SGI75460104	4067	CENPF	1.257387	CENPF	1.738899
SGI75460104	4068	CENPH	0.021118	CENPH	0.280565
SGI75460104	4069	CENPI	0.056651	CENPI	0.073886
SGI75460104	4070	CENPIP1	0.0	CENPIP1	0.0
SGI75460104	4071	CENPJ	0.05275	CENPJ	0.067067
SGI75460104	4072	CENPK	0.668789	CENPK	0.7954060000000001
SGI75460104	4073	CENPL	0.01045	CENPL	0.018485
SGI75460104	4074	CENPM	0.0	CENPM	0.0
SGI75460104	4075	CENPN	0.0	CENPN	0.078948
SGI75460104	4076	CENPNP1	0.0	CENPNP1	0.0
SGI75460104	4077	CENPNP2	0.0	CENPNP2	0.0
SGI75460104	4078	CENPO	0.004204	CENPO	0.020577
SGI75460104	4079	CENPP	0.0	CENPP	0.0
SGI75460104	4080	CENPQ	0.03508	CENPQ	0.0
SGI75460104	4081	CENPS	0.008984	CENPS	0.139349
SGI75460104	4082	CENPS-CORT	0.000663	CENPS-CORT	0.006758
SGI75460104	4083	CENPT	0.270612	CENPT	0.370423
SGI75460104	4084	CENPU	0.132012	CENPU	0.198903
SGI75460104	4085	CENPUP1	0.0	CENPUP1	0.0
SGI75460104	4086	CENPUP2	0.0	CENPUP2	0.0
SGI75460104	4087	CENPV	0.024337	CENPV	0.041607
SGI75460104	4088	CENPVL1	0.0	CENPVL1	0.0
SGI75460104	4089	CENPVL2	0.0	CENPVL2	0.0
SGI75460104	4090	CENPVL3	0.0	CENPVL3	0.0
SGI75460104	4091	CENPW	0.031901	CENPW	0.025294
SGI75460104	4092	CENPX	0.247869	CENPX	0.251933
SGI75460104	4093	CEP104	0.18128	CEP104	0.253245
SGI75460104	4094	CEP112	0.150963	CEP112	0.217288
SGI75460104	4095	CEP120	0.573103	CEP120	0.804224
SGI75460104	4096	CEP126	0.006121	CEP126	0.0018549999999999
SGI75460104	4097	CEP128	0.096051	CEP128	0.089915
SGI75460104	4098	CEP131	0.015077	CEP131	0.0
SGI75460104	4099	CEP135	0.192769	CEP135	0.256362
SGI75460104	4100	CEP152	0.082215	CEP152	0.05998
SGI75460104	4101	CEP162	0.28146	CEP162	0.33785
SGI75460104	4102	CEP164	0.103873	CEP164	0.126809
SGI75460104	4103	CEP164P1	0.0	CEP164P1	0.0
SGI75460104	4104	CEP170	0.189429	CEP170	0.1224109999999999
SGI75460104	4105	CEP170B	0.005814	CEP170B	0.008841
SGI75460104	4106	CEP170P1	0.002983	CEP170P1	0.000362
SGI75460104	4107	CEP19	0.049703	CEP19	0.081597
SGI75460104	4108	CEP192	0.426216	CEP192	0.536963
SGI75460104	4109	CEP19P1	0.0	CEP19P1	0.0
SGI75460104	4110	CEP20	0.263239	CEP20	0.288127
SGI75460104	4111	CEP250	0.018066	CEP250	0.024456
SGI75460104	4112	CEP290	0.171259	CEP290	0.228935
SGI75460104	4113	CEP295	0.158425	CEP295	0.224965
SGI75460104	4114	CEP295NL	0.0	CEP295NL	0.0
SGI75460104	4115	CEP350	0.546133	CEP350	0.771409
SGI75460104	4116	CEP41	0.031454	CEP41	0.0533239999999999
SGI75460104	4117	CEP43	0.010303	CEP43	0.015238
SGI75460104	4118	CEP44	0.199227	CEP44	0.266456
SGI75460104	4119	CEP55	0.084718	CEP55	0.0
SGI75460104	4120	CEP57	0.431201	CEP57	0.701798
SGI75460104	4121	CEP57L1	0.023524	CEP57L1	0.058715
SGI75460104	4122	CEP57L1P1	0.095878	CEP57L1P1	0.0
SGI75460104	4123	CEP63	0.211623	CEP63	0.28961
SGI75460104	4124	CEP68	0.20268	CEP68	0.296339
SGI75460104	4125	CEP70	0.46744	CEP70	0.615793
SGI75460104	4126	CEP72	0.002543	CEP72	0.0
SGI75460104	4127	CEP72-DT	0.0	CEP72-DT	0.0
SGI75460104	4128	CEP76	0.074437	CEP76	0.051894
SGI75460104	4129	CEP78	0.044349	CEP78	0.088866
SGI75460104	4130	CEP83	0.116425	CEP83	0.13555
SGI75460104	4131	CEP83-DT	0.0	CEP83-DT	0.0
SGI75460104	4132	CEP85	0.13591	CEP85	0.179154
SGI75460104	4133	CEP85L	0.258303	CEP85L	0.328561
SGI75460104	4134	CEP89	0.036288	CEP89	0.057624
SGI75460104	4135	CEP95	0.250724	CEP95	0.3471079999999999
SGI75460104	4136	CEP97	0.070106	CEP97	0.097585
SGI75460104	4137	CEPT1	0.281048	CEPT1	0.476728
SGI75460104	4138	CER1	0.0	CER1	0.0
SGI75460104	4139	CERCAM	0.0	CERCAM	0.0
SGI75460104	4140	CERK	0.662152	CERK	0.916213
SGI75460104	4141	CERKL	0.000758	CERKL	0.019941
SGI75460104	4142	CERNA1	0.001806	CERNA1	0.007508
SGI75460104	4143	CERNA2	0.0	CERNA2	0.001752
SGI75460104	4144	CERNA3	0.0	CERNA3	0.0
SGI75460104	4145	CEROX1	0.014409	CEROX1	0.006367
SGI75460104	4146	CERS1	0.000166	CERS1	0.001379
SGI75460104	4147	CERS2	0.81407	CERS2	1.155538
SGI75460104	4148	CERS3	0.0	CERS3	0.0
SGI75460104	4149	CERS3-AS1	3.7e-05	CERS3-AS1	0.001446
SGI75460104	4150	CERS4	0.135361	CERS4	0.0
SGI75460104	4151	CERS5	0.046622	CERS5	0.07852
SGI75460104	4152	CERS6	0.130786	CERS6	0.095122
SGI75460104	4153	CERS6-AS1	0.0	CERS6-AS1	0.031993
SGI75460104	4154	CERT1	0.291286	CERT1	0.417781
SGI75460104	4155	CES1	0.0	CES1	0.0
SGI75460104	4156	CES1P1	0.000596	CES1P1	0.0
SGI75460104	4157	CES1P2	0.001315	CES1P2	0.006798
SGI75460104	4158	CES2	0.010897	CES2	0.013885
SGI75460104	4159	CES3	0.000819	CES3	0.004943
SGI75460104	4160	CES4A	0.078948	CES4A	0.0
SGI75460104	4161	CES5A	0.000704	CES5A	0.000101
SGI75460104	4162	CES5AP1	0.0	CES5AP1	0.0
SGI75460104	4163	CETN1	0.0	CETN1	0.0
SGI75460104	4164	CETN2	0.382668	CETN2	0.67051
SGI75460104	4165	CETN3	0.127842	CETN3	0.1791
SGI75460104	4166	CETN4P	0.010285	CETN4P	0.014324
SGI75460104	4167	CETP	0.261493	CETP	0.318865
SGI75460104	4168	CFAP100	0.0	CFAP100	0.0
SGI75460104	4169	CFAP100-DT	0.0	CFAP100-DT	0.0
SGI75460104	4170	CFAP107	0.000129	CFAP107	0.000523
SGI75460104	4171	CFAP119	0.0	CFAP119	0.0
SGI75460104	4172	CFAP126	0.0	CFAP126	0.0
SGI75460104	4173	CFAP141	0.0	CFAP141	0.001172
SGI75460104	4174	CFAP157	0.0	CFAP157	0.0
SGI75460104	4175	CFAP161	0.304893	CFAP161	0.32395
SGI75460104	4176	CFAP20	0.052548	CFAP20	0.181178
SGI75460104	4177	CFAP206	0.000841	CFAP206	0.001579
SGI75460104	4178	CFAP20DC	0.0	CFAP20DC	0.0
SGI75460104	4179	CFAP20DC-AS1	0.000372	CFAP20DC-AS1	0.002008
SGI75460104	4180	CFAP210	0.0	CFAP210	0.0
SGI75460104	4181	CFAP221	0.0	CFAP221	0.0
SGI75460104	4182	CFAP251	0.000264	CFAP251	0.016981
SGI75460104	4183	CFAP276	0.0	CFAP276	0.0
SGI75460104	4184	CFAP298	0.044262	CFAP298	0.2475589999999999
SGI75460104	4185	CFAP298-TCP10L	0.002761	CFAP298-TCP10L	0.006821
SGI75460104	4186	CFAP299	0.0	CFAP299	0.0
SGI75460104	4187	CFAP300	0.0	CFAP300	0.0
SGI75460104	4188	CFAP36	0.352066	CFAP36	0.571741
SGI75460104	4189	CFAP410	0.019314	CFAP410	0.038028
SGI75460104	4190	CFAP418	0.010149	CFAP418	0.014571
SGI75460104	4191	CFAP418-AS1	0.001818	CFAP418-AS1	0.004383
SGI75460104	4192	CFAP43	0.00049	CFAP43	0.003355
SGI75460104	4193	CFAP44	0.014752	CFAP44	0.028501
SGI75460104	4194	CFAP44-AS1	0.0	CFAP44-AS1	0.0
SGI75460104	4195	CFAP45	0.03036	CFAP45	0.068526
SGI75460104	4196	CFAP46	0.0	CFAP46	0.0
SGI75460104	4197	CFAP47	0.0	CFAP47	0.0
SGI75460104	4198	CFAP52	0.0	CFAP52	0.0
SGI75460104	4199	CFAP53	0.002503	CFAP53	0.006635
SGI75460104	4200	CFAP53P1	0.0	CFAP53P1	0.004657
SGI75460104	4201	CFAP54	0.000698	CFAP54	0.012314
SGI75460104	4202	CFAP57	0.0	CFAP57	0.001769
SGI75460104	4203	CFAP58	0.001148	CFAP58	0.004064
SGI75460104	4204	CFAP58-DT	0.0	CFAP58-DT	0.0
SGI75460104	4205	CFAP61	0.00022	CFAP61	0.001305
SGI75460104	4206	CFAP65	0.0	CFAP65	0.0
SGI75460104	4207	CFAP69	0.00492	CFAP69	0.0
SGI75460104	4208	CFAP70	0.012283	CFAP70	0.018689
SGI75460104	4209	CFAP73	0.0	CFAP73	0.0
SGI75460104	4210	CFAP74	0.00046	CFAP74	0.002093
SGI75460104	4211	CFAP77	0.0	CFAP77	0.0
SGI75460104	4212	CFAP91	0.009302	CFAP91	0.004271
SGI75460104	4213	CFAP92	0.010963	CFAP92	0.00567
SGI75460104	4214	CFAP95	0.0	CFAP95	0.0
SGI75460104	4215	CFAP95-DT	0.0	CFAP95-DT	0.0
SGI75460104	4216	CFAP97	0.773404	CFAP97	0.984309
SGI75460104	4217	CFAP97D1	8.6e-05	CFAP97D1	0.0
SGI75460104	4218	CFAP97D2	0.0	CFAP97D2	0.0
SGI75460104	4219	CFAP99	0.0	CFAP99	0.0
SGI75460104	4220	CFB	0.000531	CFB	0.0
SGI75460104	4221	CFC1	0.0	CFC1	0.0
SGI75460104	4222	CFC1B	0.0	CFC1B	0.0
SGI75460104	4223	CFD	0.029813	CFD	0.049037
SGI75460104	4224	CFDP1	0.415283	CFDP1	0.625269
SGI75460104	4225	CFH	0.0	CFH	0.0
SGI75460104	4226	CFHR1	0.0	CFHR1	0.0
SGI75460104	4227	CFHR2	0.0	CFHR2	0.0
SGI75460104	4228	CFHR3	0.0	CFHR3	0.0
SGI75460104	4229	CFHR4	0.0	CFHR4	0.0
SGI75460104	4230	CFHR5	0.0	CFHR5	0.0
SGI75460104	4231	CFI	0.02251	CFI	0.0
SGI75460104	4232	CFL1	8.223851999999999	CFL1	10.650030999999998
SGI75460104	4233	CFL1P1	0.000841	CFL1P1	0.00061
SGI75460104	4234	CFL1P2	0.0	CFL1P2	0.138485
SGI75460104	4235	CFL1P3	0.008143	CFL1P3	0.004248
SGI75460104	4236	CFL1P4	0.0	CFL1P4	0.0
SGI75460104	4237	CFL1P5	0.0	CFL1P5	0.0
SGI75460104	4238	CFL1P6	0.0	CFL1P6	0.0
SGI75460104	4239	CFL1P7	0.0	CFL1P7	0.0
SGI75460104	4240	CFL1P8	0.0	CFL1P8	0.0
SGI75460104	4241	CFL2	0.101953	CFL2	0.145431
SGI75460104	4242	CFLAR	1.249962	CFLAR	1.7375459999999998
SGI75460104	4243	CFLAR-AS1	0.000446	CFLAR-AS1	0.099209
SGI75460104	4244	CFP	0.25487	CFP	0.35919
SGI75460104	4245	CFTR	0.000448	CFTR	0.003636
SGI75460104	4246	CFTR-AS1	0.000118	CFTR-AS1	0.0
SGI75460104	4247	CFTRP1	0.0	CFTRP1	0.0
SGI75460104	4248	CFTRP2	0.0	CFTRP2	0.0
SGI75460104	4249	CFTRP3	0.0	CFTRP3	0.0
SGI75460104	4250	CGA	0.001283	CGA	0.001802
SGI75460104	4251	CGAS	0.110445	CGAS	0.192835
SGI75460104	4252	CGB1	0.0	CGB1	0.0
SGI75460104	4253	CGB2	0.0	CGB2	0.0
SGI75460104	4254	CGB3	0.0	CGB3	0.0
SGI75460104	4255	CGB5	0.0	CGB5	0.0
SGI75460104	4256	CGB7	0.0	CGB7	0.0
SGI75460104	4257	CGB8	0.0	CGB8	0.0
SGI75460104	4258	CGGBP1	1.31767	CGGBP1	1.867608
SGI75460104	4259	CGN	0.018401	CGN	0.0
SGI75460104	4260	CGNL1	0.115185	CGNL1	0.158578
SGI75460104	4261	CGREF1	0.001004	CGREF1	0.006775
SGI75460104	4262	CGRRF1	0.03374	CGRRF1	0.049796
SGI75460104	4263	CH25H	0.0	CH25H	0.0
SGI75460104	4264	CH507-42P11.6	0.0	CH507-42P11.6	0.0
SGI75460104	4265	CHAC1	0.0	CHAC1	0.0
SGI75460104	4266	CHAC2	0.012644	CHAC2	0.004514
SGI75460104	4267	CHAD	0.013694	CHAD	0.019071
SGI75460104	4268	CHADL	0.00028	CHADL	0.009816
SGI75460104	4269	CHAF1A	0.029788	CHAF1A	0.02699
SGI75460104	4270	CHAF1B	0.0	CHAF1B	0.0
SGI75460104	4271	CHAMP1	0.152552	CHAMP1	0.205587
SGI75460104	4272	CHASERR	1.824161	CHASERR	2.590914
