		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460105	14389	LINC01022	0.0	LINC01022	0.0
SGI75460105	14390	LINC01023	0.0	LINC01023	0.0
SGI75460105	14391	LINC01028	0.001868	LINC01028	0.020864
SGI75460105	14392	LINC01029	0.0	LINC01029	0.018359
SGI75460105	14393	LINC01030	0.0	LINC01030	0.007788
SGI75460105	14394	LINC01031	0.001966	LINC01031	0.054265
SGI75460105	14395	LINC01033	0.001388	LINC01033	0.045305
SGI75460105	14396	LINC01035	0.003897	LINC01035	0.022867
SGI75460105	14397	LINC01036	0.006554	LINC01036	0.045628
SGI75460105	14398	LINC01037	0.00209	LINC01037	0.008512
SGI75460105	14399	LINC01038	0.0	LINC01038	0.020566
SGI75460105	14400	LINC01039	0.000928	LINC01039	0.306381
SGI75460105	14401	LINC01040	0.013008	LINC01040	0.082017
SGI75460105	14402	LINC01043	0.0	LINC01043	0.0
SGI75460105	14403	LINC01044	0.002554	LINC01044	0.0
SGI75460105	14404	LINC01046	0.0	LINC01046	0.0
SGI75460105	14405	LINC01047	0.000463	LINC01047	0.09136
SGI75460105	14406	LINC01048	0.0	LINC01048	0.0
SGI75460105	14407	LINC01049	0.004754	LINC01049	0.346673
SGI75460105	14408	LINC01050	0.0	LINC01050	0.008256
SGI75460105	14409	LINC01052	0.0	LINC01052	0.002279
SGI75460105	14410	LINC01053	0.006093	LINC01053	0.00961
SGI75460105	14411	LINC01054	0.0	LINC01054	0.0
SGI75460105	14412	LINC01055	0.000402	LINC01055	0.042015
SGI75460105	14413	LINC01056	0.070822	LINC01056	0.16912
SGI75460105	14414	LINC01058	0.003485	LINC01058	0.13499
SGI75460105	14415	LINC01060	0.004057	LINC01060	0.021623
SGI75460105	14416	LINC01061	0.0	LINC01061	0.0
SGI75460105	14417	LINC01063	0.0	LINC01063	0.0
SGI75460105	14418	LINC01065	0.005315	LINC01065	0.004341
SGI75460105	14419	LINC01068	0.0	LINC01068	0.0
SGI75460105	14420	LINC01069	0.0	LINC01069	0.0
SGI75460105	14421	LINC01070	0.0	LINC01070	0.0
SGI75460105	14422	LINC01072	0.0	LINC01072	0.0
SGI75460105	14423	LINC01074	0.0	LINC01074	0.0
SGI75460105	14424	LINC01075	0.000439	LINC01075	0.065218
SGI75460105	14425	LINC01077	0.00044	LINC01077	0.190789
SGI75460105	14426	LINC01078	0.0	LINC01078	0.003362
SGI75460105	14427	LINC01080	0.0	LINC01080	0.00842
SGI75460105	14428	LINC01081	0.001961	LINC01081	0.038912
SGI75460105	14429	LINC01082	0.0	LINC01082	0.10489
SGI75460105	14430	LINC01085	0.001003	LINC01085	0.181295
SGI75460105	14431	LINC01087	7.5e-05	LINC01087	0.173552
SGI75460105	14432	LINC01088	0.004852	LINC01088	0.061472
SGI75460105	14433	LINC01089	0.031151	LINC01089	0.053697
SGI75460105	14434	LINC01090	0.0	LINC01090	0.04588
SGI75460105	14435	LINC01091	0.004906	LINC01091	0.08419
SGI75460105	14436	LINC01093	0.0	LINC01093	0.212506
SGI75460105	14437	LINC01094	0.001636	LINC01094	0.102105
SGI75460105	14438	LINC01095	0.001037	LINC01095	0.004368
SGI75460105	14439	LINC01096	0.010983	LINC01096	0.017081
SGI75460105	14440	LINC01097	0.002877	LINC01097	2.636397
SGI75460105	14441	LINC01098	0.003942	LINC01098	0.138292
SGI75460105	14442	LINC01099	0.000411	LINC01099	0.0
SGI75460105	14443	LINC01100	0.0	LINC01100	0.0
SGI75460105	14444	LINC01101	0.0	LINC01101	0.0
SGI75460105	14445	LINC01102	0.002824	LINC01102	0.168163
SGI75460105	14446	LINC01103	0.000602	LINC01103	0.022207
SGI75460105	14447	LINC01104	0.003154	LINC01104	0.012168
SGI75460105	14448	LINC01106	0.059734	LINC01106	0.033782
SGI75460105	14449	LINC01107	0.028707	LINC01107	0.042039
SGI75460105	14450	LINC01108	0.0	LINC01108	0.037249
SGI75460105	14451	LINC01109	0.004132	LINC01109	0.387497
SGI75460105	14452	LINC01111	0.001083	LINC01111	0.172063
SGI75460105	14453	LINC01114	0.0	LINC01114	0.00154
SGI75460105	14454	LINC01115	0.000817	LINC01115	0.244227
SGI75460105	14455	LINC01116	0.008651	LINC01116	0.017619
SGI75460105	14456	LINC01117	0.0	LINC01117	1.241059
SGI75460105	14457	LINC01118	0.0	LINC01118	0.0
SGI75460105	14458	LINC01119	0.002174	LINC01119	1.053387
SGI75460105	14459	LINC01120	0.0	LINC01120	0.0
SGI75460105	14460	LINC01121	0.0	LINC01121	0.183755
SGI75460105	14461	LINC01122	0.007177	LINC01122	0.234509
SGI75460105	14462	LINC01123	0.059632	LINC01123	0.0
SGI75460105	14463	LINC01124	0.0	LINC01124	0.0
SGI75460105	14464	LINC01126	0.0	LINC01126	0.0
SGI75460105	14465	LINC01127	0.0	LINC01127	0.0
SGI75460105	14466	LINC01128	0.029251	LINC01128	0.04031
SGI75460105	14467	LINC01132	0.008132	LINC01132	0.138672
SGI75460105	14468	LINC01133	0.01721	LINC01133	0.053191
SGI75460105	14469	LINC01134	0.087121	LINC01134	0.252279
SGI75460105	14470	LINC01135	0.00593	LINC01135	0.213022
SGI75460105	14471	LINC01138	0.013439	LINC01138	0.044764
SGI75460105	14472	LINC01139	0.0	LINC01139	0.003977
SGI75460105	14473	LINC01140	0.011282	LINC01140	0.030706
SGI75460105	14474	LINC01141	0.001347	LINC01141	0.014181
SGI75460105	14475	LINC01142	0.001091	LINC01142	0.004167
SGI75460105	14476	LINC01143	0.0	LINC01143	0.099936
SGI75460105	14477	LINC01144	0.0	LINC01144	0.0
SGI75460105	14478	LINC01145	0.013598	LINC01145	0.261644
SGI75460105	14479	LINC01147	0.00043	LINC01147	0.0
SGI75460105	14480	LINC01148	5.1e-05	LINC01148	0.0
SGI75460105	14481	LINC01149	0.0	LINC01149	0.758975
SGI75460105	14482	LINC01150	0.0	LINC01150	0.628779
SGI75460105	14483	LINC01151	0.001369	LINC01151	0.0112
SGI75460105	14484	LINC01152	0.001837	LINC01152	0.048919
SGI75460105	14485	LINC01159	0.0	LINC01159	0.0
SGI75460105	14486	LINC01160	0.0	LINC01160	0.0
SGI75460105	14487	LINC01162	0.000344	LINC01162	0.086129
SGI75460105	14488	LINC01163	0.000901	LINC01163	0.099708
SGI75460105	14489	LINC01164	0.0031	LINC01164	0.006293
SGI75460105	14490	LINC01166	0.007731	LINC01166	0.014094
SGI75460105	14491	LINC01167	0.013223	LINC01167	0.020595
SGI75460105	14492	LINC01168	0.0	LINC01168	0.025886
SGI75460105	14493	LINC01169	0.013947	LINC01169	0.150853
SGI75460105	14494	LINC01170	0.003664	LINC01170	0.074474
SGI75460105	14495	LINC01173	2.2e-05	LINC01173	0.02122
SGI75460105	14496	LINC01176	0.021161	LINC01176	0.155135
SGI75460105	14497	LINC01177	0.0	LINC01177	0.0
SGI75460105	14498	LINC01179	0.000796	LINC01179	0.183569
SGI75460105	14499	LINC01180	0.0	LINC01180	0.198621
SGI75460105	14500	LINC01181	0.0	LINC01181	0.00773
SGI75460105	14501	LINC01182	0.005907	LINC01182	0.336984
SGI75460105	14502	LINC01186	0.0	LINC01186	0.0
SGI75460105	14503	LINC01187	0.0	LINC01187	0.002136
SGI75460105	14504	LINC01189	0.024959	LINC01189	0.003852
SGI75460105	14505	LINC01191	0.004867	LINC01191	0.015416
SGI75460105	14506	LINC01192	0.000553	LINC01192	0.057955
SGI75460105	14507	LINC01193	7.6e-05	LINC01193	0.019718
SGI75460105	14508	LINC01194	0.005953	LINC01194	0.045248
SGI75460105	14509	LINC01195	0.003642	LINC01195	0.020456
SGI75460105	14510	LINC01198	0.016974	LINC01198	0.443057
SGI75460105	14511	LINC01201	3.7e-05	LINC01201	0.014976
SGI75460105	14512	LINC01202	0.011071	LINC01202	0.015117
SGI75460105	14513	LINC01203	0.0	LINC01203	0.0
SGI75460105	14514	LINC01204	0.000486	LINC01204	0.054395
SGI75460105	14515	LINC01205	0.000668	LINC01205	0.040204
SGI75460105	14516	LINC01206	0.007063	LINC01206	0.152225
SGI75460105	14517	LINC01208	0.003779	LINC01208	0.035731
SGI75460105	14518	LINC01209	0.0	LINC01209	0.086948
SGI75460105	14519	LINC01210	0.001075	LINC01210	0.014039
SGI75460105	14520	LINC01213	0.0	LINC01213	0.0
SGI75460105	14521	LINC01214	0.001784	LINC01214	0.116235
SGI75460105	14522	LINC01215	0.045812	LINC01215	0.072382
SGI75460105	14523	LINC01216	0.0	LINC01216	0.0
SGI75460105	14524	LINC01217	0.0	LINC01217	0.003617
SGI75460105	14525	LINC01219	0.027187	LINC01219	0.0
SGI75460105	14526	LINC01220	0.0	LINC01220	0.0
SGI75460105	14527	LINC01221	0.00015	LINC01221	0.043399
SGI75460105	14528	LINC01222	0.00327	LINC01222	0.010558
SGI75460105	14529	LINC01224	0.000239	LINC01224	0.093224
SGI75460105	14530	LINC01226	0.0	LINC01226	0.015607
SGI75460105	14531	LINC01227	0.0	LINC01227	0.02487
SGI75460105	14532	LINC01228	0.0	LINC01228	0.003731
SGI75460105	14533	LINC01229	0.000837	LINC01229	0.064905
SGI75460105	14534	LINC01230	0.0	LINC01230	0.0
SGI75460105	14535	LINC01231	0.0	LINC01231	0.001016
SGI75460105	14536	LINC01232	0.0	LINC01232	0.00363
SGI75460105	14537	LINC01233	0.0	LINC01233	0.0
SGI75460105	14538	LINC01234	0.004215	LINC01234	0.047544
SGI75460105	14539	LINC01235	0.000518	LINC01235	0.024205
SGI75460105	14540	LINC01237	0.003288	LINC01237	0.019292
SGI75460105	14541	LINC01238	0.0	LINC01238	0.0
SGI75460105	14542	LINC01239	0.002368	LINC01239	0.150556
SGI75460105	14543	LINC01241	0.000339	LINC01241	0.19075
SGI75460105	14544	LINC01242	0.003059	LINC01242	0.070513
SGI75460105	14545	LINC01243	0.0	LINC01243	0.0
SGI75460105	14546	LINC01246	0.003859	LINC01246	0.934825
SGI75460105	14547	LINC01247	0.0	LINC01247	0.0
SGI75460105	14548	LINC01248	0.01215	LINC01248	0.047771
SGI75460105	14549	LINC01249	3.7e-05	LINC01249	0.031051
SGI75460105	14550	LINC01250	0.049497	LINC01250	0.047226
SGI75460105	14551	LINC01252	0.00145	LINC01252	0.113645
SGI75460105	14552	LINC01254	0.007221	LINC01254	0.03465
SGI75460105	14553	LINC01255	0.0	LINC01255	0.390313
SGI75460105	14554	LINC01256	0.002611	LINC01256	0.078143
SGI75460105	14555	LINC01257	0.00051	LINC01257	0.054874
SGI75460105	14556	LINC01258	0.002342	LINC01258	0.298769
SGI75460105	14557	LINC01259	0.001601	LINC01259	0.0
SGI75460105	14558	LINC01260	0.0	LINC01260	0.063646
SGI75460105	14559	LINC01262	0.0	LINC01262	0.0
SGI75460105	14560	LINC01264	0.0	LINC01264	0.042834
SGI75460105	14561	LINC01265	0.005198	LINC01265	0.007503
SGI75460105	14562	LINC01266	0.001506	LINC01266	0.043342
SGI75460105	14563	LINC01267	0.0	LINC01267	0.004923
SGI75460105	14564	LINC01269	0.008781	LINC01269	0.134206
SGI75460105	14565	LINC01270	0.001416	LINC01270	0.081418
SGI75460105	14566	LINC01271	0.0	LINC01271	0.036329
SGI75460105	14567	LINC01273	0.0	LINC01273	0.048511
SGI75460105	14568	LINC01276	0.008667	LINC01276	0.030032
SGI75460105	14569	LINC01277	0.00465	LINC01277	0.03588
SGI75460105	14570	LINC01278	0.004631	LINC01278	0.113937
SGI75460105	14571	LINC01280	0.005379	LINC01280	0.076313
SGI75460105	14572	LINC01281	0.0	LINC01281	0.020333
SGI75460105	14573	LINC01282	0.000642	LINC01282	0.038296
SGI75460105	14574	LINC01284	4.4e-05	LINC01284	0.025988
SGI75460105	14575	LINC01285	0.007729	LINC01285	0.107754
SGI75460105	14576	LINC01287	9.9e-05	LINC01287	0.085595
SGI75460105	14577	LINC01288	0.003749	LINC01288	0.261206
SGI75460105	14578	LINC01289	0.0	LINC01289	0.241387
SGI75460105	14579	LINC01290	0.018525	LINC01290	0.108015
SGI75460105	14580	LINC01291	0.001674	LINC01291	0.0345
SGI75460105	14581	LINC01297	0.00013	LINC01297	0.004212
SGI75460105	14582	LINC01297-DUXAP10-NBEAP6	0.005934	LINC01297-DUXAP10-NBEAP6	0.071654
SGI75460105	14583	LINC01298	0.0	LINC01298	0.016857
SGI75460105	14584	LINC01299	0.002948	LINC01299	0.007466
SGI75460105	14585	LINC01300	0.0	LINC01300	0.0
SGI75460105	14586	LINC01301	0.0	LINC01301	0.0
SGI75460105	14587	LINC01303	0.0	LINC01303	0.092291
SGI75460105	14588	LINC01304	0.01813	LINC01304	0.603194
SGI75460105	14589	LINC01305	0.000302	LINC01305	0.056851
SGI75460105	14590	LINC01307	0.000646	LINC01307	0.350552
SGI75460105	14591	LINC01309	0.0	LINC01309	0.0
SGI75460105	14592	LINC01310	0.029457	LINC01310	0.227558
SGI75460105	14593	LINC01311	0.0	LINC01311	0.0
SGI75460105	14594	LINC01312	0.01066	LINC01312	0.0
SGI75460105	14595	LINC01315	0.007989	LINC01315	0.878174
SGI75460105	14596	LINC01317	0.005385	LINC01317	0.282132
SGI75460105	14597	LINC01318	0.000726	LINC01318	0.018204
SGI75460105	14598	LINC01320	0.005789	LINC01320	0.259925
SGI75460105	14599	LINC01322	0.011326	LINC01322	0.082302
SGI75460105	14600	LINC01324	0.003497	LINC01324	0.120046
SGI75460105	14601	LINC01327	0.021945	LINC01327	0.349329
SGI75460105	14602	LINC01331	0.003857	LINC01331	0.722552
SGI75460105	14603	LINC01333	0.0	LINC01333	0.0
SGI75460105	14604	LINC01335	0.0	LINC01335	0.014479
SGI75460105	14605	LINC01337	0.0	LINC01337	0.041705
SGI75460105	14606	LINC01338	0.0	LINC01338	0.0
SGI75460105	14607	LINC01339	0.004055	LINC01339	0.055442
SGI75460105	14608	LINC01340	0.005157	LINC01340	0.10589
SGI75460105	14609	LINC01341	0.0	LINC01341	0.0
SGI75460105	14610	LINC01342	0.0	LINC01342	0.045771
SGI75460105	14611	LINC01343	0.008649	LINC01343	0.013398
SGI75460105	14612	LINC01344	0.002359	LINC01344	0.121682
SGI75460105	14613	LINC01345	0.0	LINC01345	0.0
SGI75460105	14614	LINC01346	0.004399	LINC01346	0.145093
SGI75460105	14615	LINC01347	0.001704	LINC01347	0.0
SGI75460105	14616	LINC01348	0.0	LINC01348	0.003929
SGI75460105	14617	LINC01349	0.003557	LINC01349	0.023098
SGI75460105	14618	LINC01350	0.002673	LINC01350	0.01881
SGI75460105	14619	LINC01352	0.0	LINC01352	0.0
SGI75460105	14620	LINC01353	0.0	LINC01353	0.0
SGI75460105	14621	LINC01354	0.0	LINC01354	0.520736
SGI75460105	14622	LINC01355	0.0	LINC01355	0.0
SGI75460105	14623	LINC01356	0.000866	LINC01356	0.050995
SGI75460105	14624	LINC01358	0.005482	LINC01358	0.070036
SGI75460105	14625	LINC01359	0.00032	LINC01359	0.034852
SGI75460105	14626	LINC01360	0.003273	LINC01360	0.027843
SGI75460105	14627	LINC01361	0.011078	LINC01361	0.0
SGI75460105	14628	LINC01362	0.004371	LINC01362	0.149499
SGI75460105	14629	LINC01363	0.00422	LINC01363	0.022337
SGI75460105	14630	LINC01364	0.013252	LINC01364	0.050489
SGI75460105	14631	LINC01365	0.077178	LINC01365	0.0
SGI75460105	14632	LINC01366	0.0	LINC01366	0.009208
SGI75460105	14633	LINC01370	0.0	LINC01370	0.0
SGI75460105	14634	LINC01372	0.0	LINC01372	0.007642
SGI75460105	14635	LINC01374	0.006894	LINC01374	0.031511
SGI75460105	14636	LINC01375	0.009125	LINC01375	0.013272
SGI75460105	14637	LINC01376	0.004944	LINC01376	0.061432
SGI75460105	14638	LINC01377	0.0	LINC01377	0.058091
SGI75460105	14639	LINC01378	0.001006	LINC01378	0.014928
SGI75460105	14640	LINC01381	0.0	LINC01381	0.006764
SGI75460105	14641	LINC01386	0.000964	LINC01386	0.053131
SGI75460105	14642	LINC01387	0.002279	LINC01387	0.023794
SGI75460105	14643	LINC01389	0.0	LINC01389	0.043436
SGI75460105	14644	LINC01391	0.0	LINC01391	0.006645
SGI75460105	14645	LINC01392	0.0	LINC01392	0.0
SGI75460105	14646	LINC01393	0.001049	LINC01393	0.011288
SGI75460105	14647	LINC01395	0.0	LINC01395	0.0
SGI75460105	14648	LINC01396	0.000656	LINC01396	0.0
SGI75460105	14649	LINC01397	0.0	LINC01397	0.159306
SGI75460105	14650	LINC01398	0.0	LINC01398	0.0
SGI75460105	14651	LINC01399	0.007338	LINC01399	0.181313
SGI75460105	14652	LINC01402	0.0	LINC01402	0.0
SGI75460105	14653	LINC01404	0.037782	LINC01404	0.01965
SGI75460105	14654	LINC01405	0.0	LINC01405	0.0
SGI75460105	14655	LINC01410	0.000681	LINC01410	0.022055
SGI75460105	14656	LINC01411	0.003982	LINC01411	0.094008
SGI75460105	14657	LINC01412	0.001031	LINC01412	0.040721
SGI75460105	14658	LINC01413	0.013551	LINC01413	0.056224
SGI75460105	14659	LINC01414	0.004437	LINC01414	0.150075
SGI75460105	14660	LINC01415	0.001863	LINC01415	1.635749
SGI75460105	14661	LINC01416	0.002069	LINC01416	0.172438
SGI75460105	14662	LINC01419	0.0	LINC01419	0.0
SGI75460105	14663	LINC01422	0.004315	LINC01422	0.606957
SGI75460105	14664	LINC01423	0.0	LINC01423	0.017424
SGI75460105	14665	LINC01424	0.0	LINC01424	0.0
SGI75460105	14666	LINC01425	0.000537	LINC01425	0.110167
SGI75460105	14667	LINC01426	0.069307	LINC01426	0.115434
SGI75460105	14668	LINC01427	0.0	LINC01427	0.0
SGI75460105	14669	LINC01428	0.002789	LINC01428	0.035445
SGI75460105	14670	LINC01429	0.003549	LINC01429	0.06575
SGI75460105	14671	LINC01430	0.0	LINC01430	0.010184
SGI75460105	14672	LINC01431	0.0	LINC01431	0.025736
SGI75460105	14673	LINC01432	0.0	LINC01432	0.002179
SGI75460105	14674	LINC01433	0.0	LINC01433	0.0
SGI75460105	14675	LINC01435	0.000373	LINC01435	0.16559
SGI75460105	14676	LINC01436	0.001232	LINC01436	0.081028
SGI75460105	14677	LINC01440	0.0	LINC01440	0.0
SGI75460105	14678	LINC01441	0.0	LINC01441	0.0
SGI75460105	14679	LINC01443	0.00122	LINC01443	0.041045
SGI75460105	14680	LINC01444	0.0	LINC01444	0.0
SGI75460105	14681	LINC01445	0.0	LINC01445	0.0
SGI75460105	14682	LINC01446	0.001401	LINC01446	0.047352
SGI75460105	14683	LINC01447	0.0	LINC01447	0.027228
SGI75460105	14684	LINC01448	0.0	LINC01448	0.017822
SGI75460105	14685	LINC01449	0.0	LINC01449	0.040792
SGI75460105	14686	LINC01450	0.0	LINC01450	0.0
SGI75460105	14687	LINC01451	0.0	LINC01451	0.0
SGI75460105	14688	LINC01455	0.010972	LINC01455	0.016736
SGI75460105	14689	LINC01456	0.005284	LINC01456	0.083103
SGI75460105	14690	LINC01460	0.003371	LINC01460	0.177957
SGI75460105	14691	LINC01461	0.014989	LINC01461	0.040935
SGI75460105	14692	LINC01465	0.030279	LINC01465	0.046887
SGI75460105	14693	LINC01467	0.0	LINC01467	0.025417
SGI75460105	14694	LINC01470	0.001315	LINC01470	0.108234
SGI75460105	14695	LINC01471	0.002295	LINC01471	0.009773
SGI75460105	14696	LINC01473	0.001472	LINC01473	0.231702
SGI75460105	14697	LINC01474	0.0	LINC01474	0.0
SGI75460105	14698	LINC01475	0.0	LINC01475	0.0
SGI75460105	14699	LINC01476	0.005163	LINC01476	0.190935
SGI75460105	14700	LINC01477	0.00848	LINC01477	0.035849
SGI75460105	14701	LINC01478	0.001551	LINC01478	0.107461
SGI75460105	14702	LINC01479	0.001462	LINC01479	0.01023
SGI75460105	14703	LINC01480	0.0	LINC01480	0.0
SGI75460105	14704	LINC01482	0.000557	LINC01482	0.119
SGI75460105	14705	LINC01483	0.005996	LINC01483	0.136424
SGI75460105	14706	LINC01484	0.02176	LINC01484	0.116921
SGI75460105	14707	LINC01485	0.0	LINC01485	0.006166
SGI75460105	14708	LINC01486	0.001449	LINC01486	0.695495
SGI75460105	14709	LINC01487	0.003525	LINC01487	0.066565
SGI75460105	14710	LINC01488	0.012206	LINC01488	0.018846
SGI75460105	14711	LINC01489	0.0	LINC01489	0.086441
SGI75460105	14712	LINC01490	0.008727	LINC01490	0.169133
SGI75460105	14713	LINC01491	0.0	LINC01491	0.080348
SGI75460105	14714	LINC01492	0.00338	LINC01492	0.05617
SGI75460105	14715	LINC01493	0.0	LINC01493	1.93158
SGI75460105	14716	LINC01494	0.006274	LINC01494	0.024989
SGI75460105	14717	LINC01495	0.0	LINC01495	0.040655
SGI75460105	14718	LINC01496	0.0	LINC01496	0.083427
SGI75460105	14719	LINC01497	0.0	LINC01497	0.055455
SGI75460105	14720	LINC01498	0.011703	LINC01498	0.06298
SGI75460105	14721	LINC01499	0.003249	LINC01499	0.136259
SGI75460105	14722	LINC01500	0.002453	LINC01500	0.03984
SGI75460105	14723	LINC01501	0.003345	LINC01501	0.114631
SGI75460105	14724	LINC01502	0.006763	LINC01502	0.015583
SGI75460105	14725	LINC01503	0.0	LINC01503	0.042761
SGI75460105	14726	LINC01504	0.001202	LINC01504	0.067395
SGI75460105	14727	LINC01505	0.000236	LINC01505	0.261588
SGI75460105	14728	LINC01506	0.087598	LINC01506	0.133809
SGI75460105	14729	LINC01507	0.001	LINC01507	0.051991
SGI75460105	14730	LINC01508	0.003805	LINC01508	0.299169
SGI75460105	14731	LINC01509	0.001887	LINC01509	0.077947
SGI75460105	14732	LINC01511	0.0144	LINC01511	0.0
SGI75460105	14733	LINC01512	0.009317	LINC01512	0.059614
SGI75460105	14734	LINC01514	0.002899	LINC01514	0.173163
SGI75460105	14735	LINC01515	0.002052	LINC01515	0.012312
SGI75460105	14736	LINC01516	0.005414	LINC01516	0.110827
SGI75460105	14737	LINC01517	0.00055	LINC01517	0.427285
SGI75460105	14738	LINC01518	0.001192	LINC01518	0.024189
SGI75460105	14739	LINC01519	0.0	LINC01519	0.006768
SGI75460105	14740	LINC01520	2.4e-05	LINC01520	0.058796
SGI75460105	14741	LINC01521	0.0	LINC01521	0.23417
SGI75460105	14742	LINC01522	0.0	LINC01522	0.031078
SGI75460105	14743	LINC01523	0.0	LINC01523	0.0
SGI75460105	14744	LINC01524	0.000968	LINC01524	0.009376
SGI75460105	14745	LINC01525	0.001872	LINC01525	0.035345
SGI75460105	14746	LINC01526	0.0	LINC01526	0.0
SGI75460105	14747	LINC01529	0.0	LINC01529	0.016062
SGI75460105	14748	LINC01530	0.0	LINC01530	0.0
SGI75460105	14749	LINC01531	0.0	LINC01531	0.010733
SGI75460105	14750	LINC01532	0.000505	LINC01532	0.054094
SGI75460105	14751	LINC01533	0.007192	LINC01533	0.940319
SGI75460105	14752	LINC01535	0.009313	LINC01535	0.13991
SGI75460105	14753	LINC01537	0.0	LINC01537	0.0
SGI75460105	14754	LINC01538	0.010156	LINC01538	0.0
SGI75460105	14755	LINC01539	0.000726	LINC01539	0.01926
SGI75460105	14756	LINC01541	0.027604	LINC01541	0.026117
SGI75460105	14757	LINC01543	0.001439	LINC01543	0.292589
SGI75460105	14758	LINC01544	0.0	LINC01544	0.10359
SGI75460105	14759	LINC01545	0.00054	LINC01545	0.0
SGI75460105	14760	LINC01546	0.0	LINC01546	0.003741
SGI75460105	14761	LINC01547	0.0	LINC01547	0.002736
SGI75460105	14762	LINC01548	0.005761	LINC01548	14.904599
SGI75460105	14763	LINC01549	0.0	LINC01549	0.023421
SGI75460105	14764	LINC01550	0.005254	LINC01550	0.209171
SGI75460105	14765	LINC01551	0.0	LINC01551	0.027966
SGI75460105	14766	LINC01553	0.021755	LINC01553	0.081893
SGI75460105	14767	LINC01554	0.0	LINC01554	0.012692
SGI75460105	14768	LINC01555	0.003497	LINC01555	0.016183
SGI75460105	14769	LINC01556	0.0	LINC01556	0.0
SGI75460105	14770	LINC01558	0.006023	LINC01558	0.051951
SGI75460105	14771	LINC01559	0.000767	LINC01559	0.011592
SGI75460105	14772	LINC01560	0.0	LINC01560	0.074757
SGI75460105	14773	LINC01561	0.0	LINC01561	0.0
SGI75460105	14774	LINC01562	0.002125	LINC01562	0.026607
SGI75460105	14775	LINC01563	0.0	LINC01563	0.0
SGI75460105	14776	LINC01564	0.0	LINC01564	0.0
SGI75460105	14777	LINC01565	0.004056	LINC01565	0.853956
SGI75460105	14778	LINC01566	0.001555	LINC01566	0.003016
SGI75460105	14779	LINC01567	0.0	LINC01567	1.011265
SGI75460105	14780	LINC01568	0.001938	LINC01568	0.01422
SGI75460105	14781	LINC01569	0.000833	LINC01569	0.150437
SGI75460105	14782	LINC01570	0.006901	LINC01570	0.966529
SGI75460105	14783	LINC01571	0.0	LINC01571	0.005268
SGI75460105	14784	LINC01572	0.003191	LINC01572	0.707038
SGI75460105	14785	LINC01574	0.0	LINC01574	0.043156
SGI75460105	14786	LINC01579	0.0	LINC01579	0.0
SGI75460105	14787	LINC01580	0.00092	LINC01580	0.048932
SGI75460105	14788	LINC01581	0.002648	LINC01581	0.066863
SGI75460105	14789	LINC01582	0.033746	LINC01582	0.07298
SGI75460105	14790	LINC01583	0.009498	LINC01583	0.638833
SGI75460105	14791	LINC01584	0.000427	LINC01584	0.597581
SGI75460105	14792	LINC01585	0.007583	LINC01585	0.0
SGI75460105	14793	LINC01586	0.002728	LINC01586	0.078959
SGI75460105	14794	LINC01587	0.0	LINC01587	0.097029
SGI75460105	14795	LINC01588	0.011362	LINC01588	0.0
SGI75460105	14796	LINC01589	0.0	LINC01589	0.0
SGI75460105	14797	LINC01590	0.0	LINC01590	0.056447
SGI75460105	14798	LINC01591	0.014048	LINC01591	0.411884
SGI75460105	14799	LINC01592	0.000959	LINC01592	0.03997
SGI75460105	14800	LINC01593	0.0	LINC01593	6.893117
SGI75460105	14801	LINC01594	0.002594	LINC01594	0.007604
SGI75460105	14802	LINC01596	0.0	LINC01596	0.0
SGI75460105	14803	LINC01597	0.0	LINC01597	0.0
SGI75460105	14804	LINC01599	0.006068	LINC01599	0.213137
SGI75460105	14805	LINC01600	0.00292	LINC01600	0.004372
SGI75460105	14806	LINC01601	0.002605	LINC01601	0.098187
SGI75460105	14807	LINC01602	0.0	LINC01602	0.0
SGI75460105	14808	LINC01603	0.000493	LINC01603	0.033779
SGI75460105	14809	LINC01605	0.01945	LINC01605	0.499714
SGI75460105	14810	LINC01606	0.000866	LINC01606	0.0
SGI75460105	14811	LINC01607	0.018385	LINC01607	0.382952
SGI75460105	14812	LINC01608	0.001906	LINC01608	0.017055
SGI75460105	14813	LINC01609	0.000813	LINC01609	0.227888
SGI75460105	14814	LINC01610	0.001607	LINC01610	0.015342
SGI75460105	14815	LINC01611	0.001853	LINC01611	0.035324
SGI75460105	14816	LINC01612	0.0	LINC01612	0.916697
SGI75460105	14817	LINC01613	0.0	LINC01613	0.0
SGI75460105	14818	LINC01614	0.0	LINC01614	0.0
SGI75460105	14819	LINC01615	0.0	LINC01615	0.0
SGI75460105	14820	LINC01616	0.0	LINC01616	0.0
SGI75460105	14821	LINC01617	0.0	LINC01617	0.0
SGI75460105	14822	LINC01618	0.013518	LINC01618	0.229706
SGI75460105	14823	LINC01619	0.007541	LINC01619	0.076062
SGI75460105	14824	LINC01620	5.8e-05	LINC01620	0.0
SGI75460105	14825	LINC01621	0.0	LINC01621	0.006034
SGI75460105	14826	LINC01622	0.003151	LINC01622	0.127255
SGI75460105	14827	LINC01623	0.0	LINC01623	0.0
SGI75460105	14828	LINC01624	0.036493	LINC01624	0.0
SGI75460105	14829	LINC01625	0.0	LINC01625	0.025141
SGI75460105	14830	LINC01626	0.0006	LINC01626	0.178828
SGI75460105	14831	LINC01628	0.0	LINC01628	0.0
