Gene Name	Gene type
GRHL3-AS1	lncRNA
LOC105376872	lncRNA
LOC105376873	lncRNA
LOC105376874	lncRNA
LOC105376876	lncRNA
RUNX3-AS1	lncRNA
LINC02793	lncRNA
LOC105376882	lncRNA
LOC105376885	lncRNA
LOC105376888	lncRNA
WDTC1-DT	lncRNA
LOC105376892	lncRNA
LOC105376899	lncRNA
LOC105376910	lncRNA
LOC105376912	lncRNA
LOC105376914	lncRNA
LOC105376917	lncRNA
LOC105376921	lncRNA
LOC105376922	lncRNA
LOC105376923	lncRNA
LOC105376924	lncRNA
LOC105376926	lncRNA
LOC105376933	lncRNA
LOC105376936	lncRNA
LOC105376938	lncRNA
LOC105376939	lncRNA
LOC105376940	lncRNA
LOC105376941	lncRNA
LOC105376942	lncRNA
LOC105376943	lncRNA
LOC105376944	lncRNA
LOC105376945	lncRNA
GRM7-AS2	lncRNA
LOC105376949	lncRNA
LOC105376950	lncRNA
LOC105376951	lncRNA
LINC02022	lncRNA
LOC105376956	lncRNA
LOC105376957	lncRNA
LOC105376958	lncRNA
LOC105376959	lncRNA
LOC105376960	lncRNA
LOC105376963	lncRNA
LOC105376972	lncRNA
LOC105376975	lncRNA
LOC105376978	lncRNA
LOC105376981	lncRNA
LOC105376982	lncRNA
LOC105376984	lncRNA
LOC105376985	lncRNA
LOC105376987	lncRNA
LOC105376988	lncRNA
LOC105376989	lncRNA
LINC01742	lncRNA
LOC105376993	lncRNA
LOC105376995	lncRNA
LOC105376996	lncRNA
RARB-AS1	lncRNA
LOC105377000	lncRNA
LOC105377001	lncRNA
LOC105377002	lncRNA
LRRC3B-AS1	lncRNA
LOC105377005	lncRNA
LINC02084	lncRNA
LINC01980	lncRNA
LOC105377008	lncRNA
LOC105377009	lncRNA
LOC105377013	lncRNA
LOC105377016	lncRNA
LOC105377018	lncRNA
PDCD6IP-DT	lncRNA
LOC105377024	lncRNA
LOC105377029	lncRNA
LOC105377030	lncRNA
LINC02033	lncRNA
LOC105377033	lncRNA
LOC105377034	lncRNA
LOC105377035	lncRNA
LOC105377037	lncRNA
LOC105377039	lncRNA
LOC105377043	lncRNA
LOC105377045	lncRNA
LOC105377046	lncRNA
LOC105377048	lncRNA
LOC105377051	lncRNA
LOC105377052	lncRNA
LOC105377055	lncRNA
LOC105377056	lncRNA
LOC105377061	lncRNA
LOC105377062	lncRNA
LOC105377063	lncRNA
LOC105377067	lncRNA
LINC02009	lncRNA
LOC105377073	lncRNA
LOC105377074	lncRNA
LOC105377082	lncRNA
LOC105377083	lncRNA
LOC105377085	lncRNA
LOC105377087	lncRNA
LOC105377088	lncRNA
LOC105377094	lncRNA
LOC105377095	lncRNA
LINC02017	lncRNA
LOC105377097	lncRNA
LINC02030	lncRNA
LOC105377099	lncRNA
LOC105377100	lncRNA
LOC105377101	lncRNA
LOC105377102	lncRNA
LOC105377103	lncRNA
LOC105377104	lncRNA
FLNB-AS1	lncRNA
LOC105377106	lncRNA
FAM3D-AS1	lncRNA
LOC105377109	lncRNA
CFAP20DC-DT	lncRNA
LOC105377111	lncRNA
LOC105377112	lncRNA
LOC105377113	lncRNA
LOC105377114	lncRNA
LOC105377115	lncRNA
LOC105377119	lncRNA
LOC105377121	lncRNA
LOC105377123	lncRNA
LOC105377124	lncRNA
LOC105377125	lncRNA
LOC105377127	lncRNA
LOC105377128	lncRNA
LOC105377134	lncRNA
LOC105377136	lncRNA
LINC01678	lncRNA
LOC105377139	lncRNA
LOC105377141	lncRNA
LOC105377142	lncRNA
LOC105377143	lncRNA
LOC105377144	lncRNA
LOC105377146	lncRNA
LOC105377151	lncRNA
LOC105377152	lncRNA
LOC105377155	lncRNA
LOC105377156	lncRNA
LOC105377157	lncRNA
LOC105377158	lncRNA
LOC105377159	lncRNA
LOC105377160	lncRNA
LOC105377161	lncRNA
LOC105377162	lncRNA
LOC105377164	lncRNA
LINC02005	lncRNA
LOC105377166	lncRNA
LOC105377167	lncRNA
LOC105377168	lncRNA
LOC105377171	lncRNA
LINC02077	lncRNA
LOC105377173	lncRNA
LOC105377174	lncRNA
LINC02050	lncRNA
LOC105377176	lncRNA
LOC105377177	lncRNA
LOC105377178	lncRNA
LOC105377179	lncRNA
LINC02008	lncRNA
LOC105377181	lncRNA
FAM247C	lncRNA
LOC105377183	lncRNA
LOC105377186	lncRNA
LOC105377187	lncRNA
LOC105377188	lncRNA
LINC02025	lncRNA
LOC105377193	lncRNA
LOC105377196	lncRNA
LOC105377198	lncRNA
MYH9-DT	lncRNA
LOC105377202	lncRNA
LOC105377203	lncRNA
LOC105377205	lncRNA
LOC105377208	lncRNA
LOC105377209	lncRNA
LOC105377211	lncRNA
LOC105377212	lncRNA
LOC105377213	lncRNA
LOC105377217	lncRNA
LOC105377218	lncRNA
LOC105377219	lncRNA
LOC105377220	lncRNA
LOC105377223	lncRNA
LOC105377224	lncRNA
LOC105377225	lncRNA
LOC105377227	lncRNA
LOC105377229	lncRNA
LOC105377231	lncRNA
LOC105377232	lncRNA
LOC105377234	lncRNA
LOC105377235	lncRNA
LOC105377236	lncRNA
LOC105377237	lncRNA
LOC105377238	lncRNA
LOC105377239	lncRNA
LOC105377241	lncRNA
LOC105377242	lncRNA
LOC105377244	lncRNA
LINC02619	lncRNA
LOC105377246	lncRNA
LINC02429	lncRNA
LINC02496	lncRNA
LINC02271	lncRNA
LOC105377253	lncRNA
LOC105377254	lncRNA
LOC105377255	lncRNA
LINC02835	lncRNA
LOC105377258	lncRNA
LOC105377259	lncRNA
LOC105377260	lncRNA
LOC105377261	lncRNA
LOC105377262	lncRNA
LOC105377265	lncRNA
LOC105377267	lncRNA
LOC105377269	lncRNA
LOC105377270	lncRNA
LOC105377271	lncRNA
LOC105377272	lncRNA
LOC105377273	lncRNA
LOC105377275	lncRNA
LOC105377276	lncRNA
LOC105377277	lncRNA
LOC105377278	lncRNA
LOC105377280	lncRNA
LOC105377282	lncRNA
LINC02562	lncRNA
LOC105377284	lncRNA
LOC105377285	lncRNA
LOC105377286	lncRNA
SHROOM3-AS1	lncRNA
LOC105377290	lncRNA
LOC105377291	lncRNA
LOC105377294	lncRNA
LOC105377295	lncRNA
LOC105377296	lncRNA
LOC105377297	lncRNA
LOC105377299	lncRNA
LOC105377300	lncRNA
LINC02469	lncRNA
LOC105377302	lncRNA
PRDM8-AS1	lncRNA
LOC105377305	lncRNA
LOC105377306	lncRNA
LOC105377308	lncRNA
LOC105377310	lncRNA
LOC105377313	lncRNA
LOC105377315	lncRNA
LOC105377319	lncRNA
LOC105377320	lncRNA
LOC105377321	lncRNA
LOC105377323	lncRNA
LOC105377324	lncRNA
LOC105377326	lncRNA
LOC105377327	lncRNA
LOC105377328	lncRNA
LOC105377329	lncRNA
LOC105377331	lncRNA
UNC5C-AS1	lncRNA
LOC105377337	lncRNA
LINC02267	lncRNA
LOC105377340	lncRNA
TSPAN5-DT	lncRNA
LOC105377343	lncRNA
LOC105377345	lncRNA
LOC105377347	lncRNA
UBE2D3-AS1	lncRNA
LOC105377350	lncRNA
LOC105377351	lncRNA
LOC105377352	lncRNA
LINC02173	lncRNA
LOC105377356	lncRNA
LOC105377358	lncRNA
LOC105377362	lncRNA
LOC105377363	lncRNA
LOC105377364	lncRNA
LOC105377365	lncRNA
LOC105377366	lncRNA
LOC105377367	lncRNA
LOC105377369	lncRNA
LOC105377370	lncRNA
NEUROG2-AS1	lncRNA
ANK2-AS1	lncRNA
LOC105377374	lncRNA
LOC105377375	lncRNA
LOC105377376	lncRNA
LOC105377378	lncRNA
LOC105377379	lncRNA
LOC105377380	lncRNA
LOC105377382	lncRNA
LOC105377383	lncRNA
LOC105377384	lncRNA
LOC105377385	lncRNA
LOC105377387	lncRNA
LOC105377388	lncRNA
LINC02262	lncRNA
LINC02263	lncRNA
LINC02264	lncRNA
LOC105377392	lncRNA
LOC105377393	lncRNA
LOC105377394	lncRNA
LOC105377395	lncRNA
LOC105377397	lncRNA
LOC105377399	lncRNA
NDNF-AS1	lncRNA
LOC105377401	lncRNA
LOC105377402	lncRNA
LOC105377404	lncRNA
LOC105377405	lncRNA
LOC105377406	lncRNA
LOC105377407	lncRNA
LOC105377408	lncRNA
LOC105377409	lncRNA
LOC105377410	lncRNA
LOC105377411	lncRNA
LOC105377412	lncRNA
LOC105377414	lncRNA
LOC105377416	lncRNA
LOC105377417	lncRNA
LOC105377418	lncRNA
LINC02479	lncRNA
LOC105377422	lncRNA
LOC105377423	lncRNA
LINC02377	lncRNA
LOC105377425	lncRNA
LOC105377428	lncRNA
LOC105377431	lncRNA
LINC02462	lncRNA
LOC105377436	lncRNA
LOC105377437	lncRNA
LOC105377438	lncRNA
LINC02485	lncRNA
LINC02511	lncRNA
LOC105377442	lncRNA
LINC02172	lncRNA
LOC105377444	lncRNA
LOC105377445	lncRNA
LOC105377447	lncRNA
LOC105377448	lncRNA
LOC105377451	lncRNA
LOC105377452	lncRNA
LINC02276	lncRNA
LOC105377457	lncRNA
LOC105377458	lncRNA
LOC105377459	lncRNA
LOC105377460	lncRNA
LOC105377462	lncRNA
LOC105377465	lncRNA
LINC02266	lncRNA
LINC02491	lncRNA
LOC105377468	lncRNA
LOC105377469	lncRNA
LOC105377472	lncRNA
LOC105377473	lncRNA
LOC105377474	lncRNA
LOC105377475	lncRNA
LOC105377476	lncRNA
LINC02507	lncRNA
LOC105377479	lncRNA
LOC105377480	lncRNA
LOC105377481	lncRNA
LOC105377483	lncRNA
LOC105377485	lncRNA
FHIP1A-DT	lncRNA
LOC105377488	lncRNA
LOC105377489	lncRNA
LOC105377490	lncRNA
LOC105377492	lncRNA
LOC105377495	lncRNA
LOC105377496	lncRNA
LOC105377498	lncRNA
LOC105377499	lncRNA
LOC105377500	lncRNA
LOC105377501	lncRNA
LOC105377502	lncRNA
LOC105377503	lncRNA
LOC105377504	lncRNA
LOC105377505	lncRNA
LOC105377506	lncRNA
LOC105377507	lncRNA
LOC105377508	lncRNA
LOC105377509	lncRNA
LOC105377510	lncRNA
LINC02477	lncRNA
LOC105377513	lncRNA
LOC105377514	lncRNA
LOC105377515	lncRNA
LOC105377516	lncRNA
LOC105377517	lncRNA
LOC105377519	lncRNA
LOC105377520	lncRNA
LOC105377521	lncRNA
LOC105377523	lncRNA
LOC105377524	lncRNA
LOC105377527	lncRNA
LOC105377529	lncRNA
LOC105377530	lncRNA
LOC105377534	lncRNA
LOC105377535	lncRNA
LINC02174	lncRNA
SAP30-DT	lncRNA
LOC105377543	lncRNA
LOC105377544	lncRNA
LOC105377546	lncRNA
LOC105377547	lncRNA
LOC105377548	lncRNA
LOC105377549	lncRNA
LOC105377551	lncRNA
LOC105377552	lncRNA
LOC105377555	lncRNA
LINC02509	lncRNA
LOC105377557	lncRNA
LOC105377558	lncRNA
LOC105377559	lncRNA
LOC105377560	lncRNA
LOC105377561	lncRNA
LOC105377562	lncRNA
LOC105377563	lncRNA
LOC105377565	lncRNA
LOC105377567	lncRNA
LOC105377568	lncRNA
LOC105377571	lncRNA
LOC105377572	lncRNA
TEMN3-AS1	lncRNA
LOC105377576	lncRNA
LOC105377577	lncRNA
LOC105377578	lncRNA
LOC105377580	lncRNA
LOC105377581	lncRNA
LOC105377582	lncRNA
LOC105377584	lncRNA
LINC02427	lncRNA
LINC02365	lncRNA
LOC105377587	lncRNA
LOC105377588	lncRNA
LOC105377590	lncRNA
LOC105377596	lncRNA
LOC105377599	lncRNA
LINC02374	lncRNA
LINC02514	lncRNA
LOC105377603	lncRNA
LOC105377604	lncRNA
LINC02434	lncRNA
LOC105377607	lncRNA
LOC105377608	lncRNA
LOC105377609	lncRNA
LINC02508	lncRNA
LOC105377611	lncRNA
LOC105377612	lncRNA
LOC105377613	lncRNA
LOC105377614	lncRNA
LOC105377615	lncRNA
LOC105377616	lncRNA
LINC01596	lncRNA
LOC105377619	lncRNA
LOC105377621	lncRNA
LOC105377622	lncRNA
LOC105377623	lncRNA
LOC105377626	lncRNA
LOC105377627	lncRNA
LOC105377628	lncRNA
LOC105377635	lncRNA
LOC105377636	lncRNA
LOC105377642	lncRNA
LOC105377644	lncRNA
LOC105377647	lncRNA
LOC105377651	lncRNA
LINC02480	lncRNA
LOC105377654	lncRNA
LINC02283	lncRNA
LOC105377657	lncRNA
LINC02928	lncRNA
LOC105377660	lncRNA
LOC105377661	lncRNA
LOC105377663	lncRNA
LOC105377665	lncRNA
LOC105377666	lncRNA
CHAER1	lncRNA
LOC105377668	lncRNA
LOC105377670	lncRNA
LINC02494	lncRNA
LOC105377672	lncRNA
LOC105377673	lncRNA
LOC105377675	lncRNA
LOC105377676	lncRNA
LOC105377677	lncRNA
LOC105377678	lncRNA
LINC01932	lncRNA
LOC105377683	lncRNA
LOC105377684	lncRNA
LOC105377685	lncRNA
LOC105377687	lncRNA
LOC105377688	lncRNA
FABP6-AS1	lncRNA
LOC105377691	lncRNA
LOC105377693	lncRNA
LOC105377694	lncRNA
LOC105377696	lncRNA
LOC105377697	lncRNA
LOC105377698	lncRNA
LOC105377699	lncRNA
LOC105377700	lncRNA
LINC01938	lncRNA
LOC105377702	lncRNA
LINC03000	lncRNA
LOC105377705	lncRNA
LOC105377706	lncRNA
LOC105377709	lncRNA
LOC105377712	lncRNA
LOC105377713	lncRNA
LOC105377714	lncRNA
LOC105377715	lncRNA
KCNIP1-AS1	lncRNA
LOC105377720	lncRNA
LOC105377721	lncRNA
LOC105377722	lncRNA
LOC105377723	lncRNA
LOC105377724	lncRNA
LOC105377725	lncRNA
LOC105377727	lncRNA
LINC01944	lncRNA
LOC105377729	lncRNA
LOC105377730	lncRNA
LOC105377731	lncRNA
LOC105377732	lncRNA
LOC105377733	lncRNA
LINC01942	lncRNA
LOC105377739	lncRNA
LOC105377740	lncRNA
LOC105377742	lncRNA
LOC105377743	lncRNA
LOC105377744	lncRNA
THOC3-AS1	lncRNA
FAM193B-DT	lncRNA
LOC105377753	lncRNA
LOC105377754	lncRNA
LOC105377757	lncRNA
LOC105377759	lncRNA
LOC105377762	lncRNA
LOC105377763	lncRNA
LINC02222	lncRNA
TRIM7-AS2	lncRNA
LOC105377773	lncRNA
LOC105377775	lncRNA
LOC105377776	lncRNA
LOC105377777	lncRNA
LOC105377778	lncRNA
LOC105377779	lncRNA
LOC105377781	lncRNA
LOC105377782	lncRNA
LOC105377783	lncRNA
LOC105377784	lncRNA
LOC105377785	lncRNA
LOC105377789	lncRNA
LOC105377790	lncRNA
LOC105377791	lncRNA
LOC105377793	lncRNA
LOC105377794	lncRNA
LOC105377795	lncRNA
LOC105377796	lncRNA
LOC105377797	lncRNA
LOC105377799	lncRNA
LOC105377800	lncRNA
LOC105377801	lncRNA
LOC105377803	lncRNA
LOC105377814	lncRNA
LOC105377815	lncRNA
LOC105377816	lncRNA
LOC105377824	lncRNA
LINC02887	lncRNA
LOC105377836	lncRNA
LOC105377837	lncRNA
LOC105377838	lncRNA
LOC105377839	lncRNA
LOC105377840	lncRNA
LOC105377841	lncRNA
LOC105377842	lncRNA
LOC105377843	lncRNA
LOC105377844	lncRNA
LOC105377845	lncRNA
LOC105377846	lncRNA
LOC105377847	lncRNA
LOC105377848	lncRNA
FAM135A-AS1	lncRNA
LOC105377850	lncRNA
LOC105377853	lncRNA
LOC105377855	lncRNA
LOC105377858	lncRNA
LINC02540	lncRNA
LOC105377861	lncRNA
LOC105377862	lncRNA
LOC105377865	lncRNA
LOC105377867	lncRNA
LOC105377869	lncRNA
LOC105377871	lncRNA
LOC105377873	lncRNA
LOC105377874	lncRNA
LOC105377875	lncRNA
LOC105377876	lncRNA
LOC105377877	lncRNA
LOC105377879	lncRNA
LINC01611	lncRNA
LOC105377881	lncRNA
LOC105377882	lncRNA
LOC105377884	lncRNA
LOC105377885	lncRNA
LOC105377889	lncRNA
LOC105377890	lncRNA
LOC105377891	lncRNA
LOC105377893	lncRNA
LOC105377894	lncRNA
LOC105377896	lncRNA
LOC105377897	lncRNA
LOC105377899	lncRNA
LOC105377901	lncRNA
LOC105377905	lncRNA
LOC105377908	lncRNA
LOC105377909	lncRNA
LOC105377910	lncRNA
LOC105377911	lncRNA
LOC105377913	lncRNA
LOC105377916	lncRNA
LOC105377917	lncRNA
LOC105377918	lncRNA
LOC105377921	lncRNA
LINC02836	lncRNA
LOC105377923	lncRNA
LOC105377924	lncRNA
LINC02526	lncRNA
LOC105377927	lncRNA
LOC105377928	lncRNA
LOC105377929	lncRNA
ZBTB24-DT	lncRNA
LOC105377936	lncRNA
LOC105377937	lncRNA
LOC105377938	lncRNA
LOC105377939	lncRNA
LOC105377940	lncRNA
LOC105377941	lncRNA
LOC105377944	lncRNA
LOC105377945	lncRNA
LINC02527	lncRNA
LOC105377947	lncRNA
LOC105377949	lncRNA
LOC105377950	lncRNA
LOC105377952	lncRNA
LOC105377953	lncRNA
LOC105377955	lncRNA
LOC105377956	lncRNA
LINC02518	lncRNA
LNCPOIR	lncRNA
LOC105377960	lncRNA
LOC105377961	lncRNA
LINC02534	lncRNA
LOC105377963	lncRNA
LOC105377964	lncRNA
LOC105377967	lncRNA
LOC105377971	lncRNA
LOC105377972	lncRNA
LOC105377975	lncRNA
LOC105377977	lncRNA
LOC105377979	lncRNA
LOC105377981	lncRNA
LOC105377982	lncRNA
LOC105377984	lncRNA
HEY2-AS1	lncRNA
LOC105377989	lncRNA
LOC105377991	lncRNA
LOC105377992	lncRNA
LOC105377993	lncRNA
LOC105377994	lncRNA
LOC105377995	lncRNA
LOC105377996	lncRNA
LINC02536	lncRNA
LOC105377998	lncRNA
LOC105377999	lncRNA
LOC105378002	lncRNA
LOC105378003	lncRNA
LOC105378004	lncRNA
LOC105378005	lncRNA
LOC105378008	lncRNA
LOC105378009	lncRNA
LOC105378010	lncRNA
LOC105378011	lncRNA
LOC105378012	lncRNA
LINC02524	lncRNA
LOC105378017	lncRNA
LOC105378018	lncRNA
LINC02528	lncRNA
LOC105378021	lncRNA
LOC105378023	lncRNA
LOC105378024	lncRNA
LOC105378025	lncRNA
LOC105378026	lncRNA
LOC105378027	lncRNA
LOC105378029	lncRNA
LOC105378030	lncRNA
LOC105378031	lncRNA
LINC02919	lncRNA
LOC105378035	lncRNA
LOC105378036	lncRNA
LOC105378039	lncRNA
LOC105378040	lncRNA
LOC105378043	lncRNA
LOC105378044	lncRNA
UST-AS2	lncRNA
TAB2-AS1	lncRNA
LOC105378052	lncRNA
LOC105378054	lncRNA
LOC105378061	lncRNA
LINC02840	lncRNA
LOC105378066	lncRNA
LOC105378067	lncRNA
LOC105378068	lncRNA
LOC105378069	lncRNA
LOC105378071	lncRNA
LOC105378072	lncRNA
LOC105378073	lncRNA
LOC105378075	lncRNA
LOC105378076	lncRNA
SNX9-AS1	lncRNA
TAGAP-AS1	lncRNA
LOC105378084	lncRNA
LOC105378085	lncRNA
LOC105378088	lncRNA
LOC105378093	lncRNA
LOC105378094	lncRNA
LOC105378095	lncRNA
LOC105378097	lncRNA
LOC105378098	lncRNA
LOC105378099	lncRNA
LOC105378100	lncRNA
LOC105378102	lncRNA
LOC105378104	lncRNA
LOC105378106	lncRNA
LOC105378109	lncRNA
MEAT6	lncRNA
LOC105378113	lncRNA
LOC105378115	lncRNA
LOC105378116	lncRNA
LOC105378117	lncRNA
LOC105378118	lncRNA
LOC105378120	lncRNA
LOC105378123	lncRNA
LOC105378126	lncRNA
LOC105378127	lncRNA
LOC105378128	lncRNA
LOC105378129	lncRNA
LOC105378130	lncRNA
LOC105378131	lncRNA
LOC105378135	lncRNA
LOC105378137	lncRNA
LOC105378139	lncRNA
LOC105378140	lncRNA
LOC105378141	lncRNA
LOC105378142	lncRNA
LOC105378143	lncRNA
LOC105378144	lncRNA
LOC105378145	lncRNA
LOC105378146	lncRNA
LINC02519	lncRNA
LOC105378150	lncRNA
LOC105378153	lncRNA
LOC105378157	lncRNA
LOC105378175	lncRNA
LOC105378177	lncRNA
LOC105378178	lncRNA
LOC105378179	lncRNA
LOC105378180	lncRNA
LOC105378183	lncRNA
LOC105378184	lncRNA
LOC105378193	lncRNA
LOC105378198	lncRNA
LOC105378199	lncRNA
LOC105378204	lncRNA
LOC105378208	lncRNA
LOC105378209	lncRNA
LOC105378210	lncRNA
LOC105378211	lncRNA
LOC105378213	lncRNA
LOC105378214	lncRNA
CTB-99A3.1	lncRNA
STK32A-AS1	lncRNA
LOC105378218	lncRNA
LOC105378224	lncRNA
LOC105378225	lncRNA
LOC105378226	lncRNA
LOC105378228	lncRNA
LOC105378230	lncRNA
LOC105378231	lncRNA
LOC105378234	lncRNA
ATOX1-AS1	lncRNA
LOC105378236	lncRNA
LOC105378237	lncRNA
LINC01861	lncRNA
LOC105378239	lncRNA
LOC105378240	lncRNA
LOC105378247	lncRNA
LOC105378248	lncRNA
LOC105378250	lncRNA
LOC105378255	lncRNA
LOC105378256	lncRNA
LOC105378258	lncRNA
LOC105378262	lncRNA
LOC105378267	lncRNA
LOC105378268	lncRNA
LOC105378269	lncRNA
LINC02633	lncRNA
LOC105378271	lncRNA
LOC105378275	lncRNA
LINC02659	lncRNA
LOC105378281	lncRNA
LOC105378283	lncRNA
LOC105378286	lncRNA
LOC105378287	lncRNA
LOC105378289	lncRNA
LOC105378291	lncRNA
LINC03029	lncRNA
LOC105378298	lncRNA
LOC105378299	lncRNA
LOC105378302	lncRNA
LOC105378305	lncRNA
LOC105378306	lncRNA
LOC105378307	lncRNA
LOC105378308	lncRNA
LOC105378310	lncRNA
LOC105378311	lncRNA
LOC105378313	lncRNA
LOC105378314	lncRNA
LOC105378316	lncRNA
LOC105378318	lncRNA
LOC105378319	lncRNA
ANK3-DT	lncRNA
LOC105378323	lncRNA
LOC105378327	lncRNA
LOC105378328	lncRNA
LOC105378329	lncRNA
JMJD1C-AS2	lncRNA
LOC105378333	lncRNA
LOC105378335	lncRNA
LOC105378336	lncRNA
LOC105378337	lncRNA
LOC105378339	lncRNA
LOC105378340	lncRNA
LOC105378342	lncRNA
LOC105378345	lncRNA
LINC02651	lncRNA
LOC105378347	lncRNA
LINC02622	lncRNA
LOC105378350	lncRNA
LOC105378351	lncRNA
LOC105378353	lncRNA
LOC105378355	lncRNA
LOC105378356	lncRNA
LOC105378358	lncRNA
SYNPO2L-AS1	lncRNA
LOC105378367	lncRNA
LOC105378372	lncRNA
LOC105378375	lncRNA
LOC105378378	lncRNA
LOC105378379	lncRNA
LOC105378383	lncRNA
LINC02679	lncRNA
LINC02655	lncRNA
LOC105378387	lncRNA
LOC105378390	lncRNA
LOC105378392	lncRNA
LOC105378393	lncRNA
LOC105378394	lncRNA
LOC105378396	lncRNA
LINC02650	lncRNA
LOC105378398	lncRNA
LOC105378399	lncRNA
LOC105378400	lncRNA
LOC105378401	lncRNA
LOC105378402	lncRNA
LOC105378403	lncRNA
LOC105378404	lncRNA
LOC105378406	lncRNA
LOC105378407	lncRNA
LOC105378408	lncRNA
LOC105378409	lncRNA
LOC105378410	lncRNA
LOC105378412	lncRNA
LOC105378414	lncRNA
LOC105378415	lncRNA
LOC105378416	lncRNA
LOC105378418	lncRNA
LOC105378419	lncRNA
PANK1-AS1	lncRNA
LOC105378424	lncRNA
LINC01374	lncRNA
LOC105378426	lncRNA
XLOC_008559	lncRNA
LOC105378429	lncRNA
LOC105378430	lncRNA
LOC105378433	lncRNA
LOC105378436	lncRNA
LOC105378437	lncRNA
LOC105378438	lncRNA
LOC105378443	lncRNA
LOC105378447	lncRNA
LOC105378448	lncRNA
LOC105378449	lncRNA
LOC105378450	lncRNA
LOC105378453	lncRNA
LOC105378455	lncRNA
LOC105378456	lncRNA
LOC105378457	lncRNA
LOC105378458	lncRNA
LOC105378460	lncRNA
LOC105378464	lncRNA
LOC105378465	lncRNA
LOC105378466	lncRNA
LOC105378467	lncRNA
LOC105378468	lncRNA
LOC105378469	lncRNA
LINC02624	lncRNA
LOC105378472	lncRNA
LOC105378473	lncRNA
LOC105378474	lncRNA
LOC105378475	lncRNA
LOC105378476	lncRNA
LOC105378477	lncRNA
LINC02661	lncRNA
LOC105378479	lncRNA
LOC105378480	lncRNA
DUSP5-DT	lncRNA
LOC105378482	lncRNA
LOC105378483	lncRNA
LOC105378484	lncRNA
LOC105378485	lncRNA
LOC105378490	lncRNA
LOC105378492	lncRNA
LOC105378493	lncRNA
LOC105378494	lncRNA
LOC105378496	lncRNA
LOC105378497	lncRNA
LOC105378498	lncRNA
HSPA12A-AS1	lncRNA
SLC18A2-AS1	lncRNA
LOC105378502	lncRNA
LOC105378504	lncRNA
LOC105378507	lncRNA
LOC105378511	lncRNA
LOC105378512	lncRNA
LOC105378513	lncRNA
LOC105378515	lncRNA
LINC02930	lncRNA
LOC105378519	lncRNA
LOC105378520	lncRNA
LOC105378521	lncRNA
LOC105378522	lncRNA
LOC105378523	lncRNA
LOC105378525	lncRNA
LOC105378530	lncRNA
LINC02641	lncRNA
LOC105378532	lncRNA
LOC105378533	lncRNA
LOC105378534	lncRNA
LOC105378536	lncRNA
LOC105378541	lncRNA
LOC105378542	lncRNA
LOC105378543	lncRNA
LOC105378544	lncRNA
LOC105378545	lncRNA
LOC105378548	lncRNA
LOC105378549	lncRNA
LOC105378550	lncRNA
LOC105378551	lncRNA
LOC105378552	lncRNA
AS-PTPRE	lncRNA
LOC105378554	lncRNA
LOC105378555	lncRNA
LOC105378556	lncRNA
LOC105378557	lncRNA
EBF3-AS1	lncRNA
LOC105378560	lncRNA
LOC105378561	lncRNA
LOC105378562	lncRNA
LOC105378563	lncRNA
LOC105378565	lncRNA
LOC105378566	lncRNA
JAKMIP3-AS1	lncRNA
LOC105378568	lncRNA
LOC105378569	lncRNA
LOC105378572	lncRNA
LOC105378573	lncRNA
LOC105378574	lncRNA
LOC105378575	lncRNA
LOC105378577	lncRNA
LINC01409	lncRNA
ANKRD65-AS1	lncRNA
LOC105378586	lncRNA
LOC105378589	lncRNA
LOC105378590	lncRNA
PRKCZ-DT	lncRNA
LOC105378593	lncRNA
MMEL1-AS1	lncRNA
LOC105378598	lncRNA
LOC105378599	lncRNA
LOC105378600	lncRNA
LOC105378601	lncRNA
LOC105378602	lncRNA
LOC105378604	lncRNA
LOC105378605	lncRNA
LOC105378606	lncRNA
LOC105378608	lncRNA
TP73-AS3	lncRNA
LOC105378612	lncRNA
MICOS10-DT	lncRNA
LOC105378615	lncRNA
TAF12-DT	lncRNA
LOC105378617	lncRNA
LOC105378618	lncRNA
LOC105378620	lncRNA
LOC105378621	lncRNA
LINC01778	lncRNA
LOC105378623	lncRNA
LOC105378625	lncRNA
LOC105378626	lncRNA
LOC105378629	lncRNA
LOC105378631	lncRNA
LOC105378632	lncRNA
LOC105378635	lncRNA
LOC105378639	lncRNA
LOC105378641	lncRNA
LOC105378642	lncRNA
LOC105378644	lncRNA
TFAP2E-AS1	lncRNA
LOC105378646	lncRNA
LOC105378647	lncRNA
LOC105378648	lncRNA
LOC105378649	lncRNA
LOC105378650	lncRNA
LOC105378651	lncRNA
MIR3659HG	lncRNA
LOC105378654	lncRNA
LINC02786	lncRNA
LINC01685	lncRNA
LOC105378657	lncRNA
LOC105378658	lncRNA
LOC105378660	lncRNA
LOC105378662	lncRNA
LOC105378663	lncRNA
BMP8B-AS1	lncRNA
LOC105378667	lncRNA
MYCL-AS1	lncRNA
LOC105378669	lncRNA
LOC105378671	lncRNA
EXO5-DT	lncRNA
LOC105378673	lncRNA
LOC105378675	lncRNA
LOC105378676	lncRNA
LOC105378678	lncRNA
TMEM269-DT	lncRNA
LOC105378685	lncRNA
CDC20-DT	lncRNA
LINC02918	lncRNA
LOC105378690	lncRNA
LOC105378691	lncRNA
LOC105378693	lncRNA
LOC105378694	lncRNA
LOC105378697	lncRNA
LOC105378698	lncRNA
LOC105378699	lncRNA
LOC105378701	lncRNA
LOC105378706	lncRNA
LOC105378708	lncRNA
